citation,source_url,title,dd_ordinal_nodes
102/2026/TT-BTC,https://vbpl.vn/van-ban/chi-tiet/thong-tu-so-102-2026-tt-btc-huong-dan-mot-so-noi-dung-ve-giam-sat-kiem-tra-danh-gia-xep-loai-bao-cao-va-cong-khai-thong-tin-trong-quan-ly-va-dau-tu-von-nha-nuoc-tai-doanh-nghiep--3dc325f0-8732-11f1-ae03-43adf26bfa6e,"Thông tư số 102/2026/TT-BTC Hướng dẫn một số nội dung về giám sát, kiểm tra, đánh giá, xếp loại, báo cáo và công khai thông tin trong quản lý và đầu tư vốn nhà nước tại doanh nghiệp",4
103/2015/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--92904,Nghị định số 103/2015/NĐ-CP Quy định chi tiết và biện pháp thi hành một số điều của Luật Công an nhân dân,1
103/2016/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--113072,Nghị định số 103/2016/NĐ-CP Quy định về bảo đảm an toàn sinh học tại phòng xét nghiệm,10
103/2016/QH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--101872,Luật Báo chí số 103/2016/QH13,12
103/2022/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--158468,"Nghị định số 103/2022/NĐ-CP Quy định về trường của cơ quan nhà nước, tổ chức chính trị, tổ chức chính trị - xã hội, lực lượng vũ trang nhân dân",2
103/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--177727,"Nghị định số 103/2025/NĐ-CP Quy định một số chính sách đối với cơ sở công nghiệp quốc phòng nòng cốt, cơ sở công nghiệp an ninh nòng cốt và chế độ, chính sách đối với người lao động trong cơ sở công nghiệp quốc phòng nòng cốt, cơ sở công nghiệp an ninh nòng cốt",4
103/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--186624,Luật Tương trợ tư pháp về hình sự số 103/2025/QH15,6
103/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--00aed7c0-5d63-11f1-8f07-fd66ec1fa693,Nghị định 103/2026/NĐ-CP Quy định về đầu tư ra nước ngoài,17
1037/2006/NQ-UBTVQH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--15517,Nghị quyết số 1037/2006/NQ-UBTVQH11 Về giao dịch dân sự về nhà ở được xác lập trước ngày 01 tháng 07 năm 1991 có người Việt Nam định cư ở nước ngoài tham gia,3
1039/2006/NQ-UBTVQH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--15360,"Nghị quyết số 1039/2006/NQ-UBTVQH11 Về tổ chức, nhiệm vụ, quyền hạn của Ban chỉ đạo Trung ương về phòng, chống tham nhũng",1
104/2003/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--20509,Nghị định số 104/2003/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Pháp lệnh Dân số,3
104/2014/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--37796,Nghị định số 104/2014/NĐ-CP Quy định về khung giá đất,2
104/2016/QH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--101873,Luật Tiếp cận thông tin số 104/2016/QH13,7
104/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--bbb054c0-653a-11f1-ac90-396ad9e8b0bc,LUẬT TÌNH TRẠNG KHẨN CẤP,2
104/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--0da53250-5d6b-11f1-807d-c70e99d85013,"Nghị định 104/2026/NĐ-CP Quy định việc lập dự toán, quản lý, sử dụng và quyết toán chi thường xuyên để thực hiện các nhiệm vụ quy định tại Điều 40 Luật Ngân sách nhà nước",2
104/2026/TT-BTC,https://vbpl.vn/van-ban/chi-tiet/thong-tu-so-104-2026-tt-btc-quy-dinh-phan-cap-tham-quyen-va-quy-trinh-kiem-tra-chuyen-nganh-trong-mot-so-linh-vuc-quan-ly-nha-nuoc-cua-bo-tai-chinh--a79d6f30-867e-11f1-876c-212b748a03d2,Thông tư số 104/2026/TT-BTC Quy định phân cấp thẩm quyền và quy trình kiểm tra chuyên ngành trong một số lĩnh vực quản lý nhà nước của Bộ Tài chính,5
105/2014/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--38018,Nghị định số 105/2014/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế,2
105/2015/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--92155,Nghị định số 105/2015/NĐ-CP Quy định chi tiết thi hành một số điều của Pháp lệnh Cảnh sát môi trường,2
105/2016/QH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--101886,Luật Dược số 105/2016/QH13,31
105/2020/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--144382,Nghị định số 105/2020/NĐ-CP Quy định chính sách phát triển giáo dục mầm non,3
105/2022/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--158355,"Nghị định số 105/2022/NĐ-CP Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bộ Nông nghiệp và Phát triển nông thôn",11
105/2025/UBTVQH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--186782,Nghị quyết số 105/2025/UBTVQH15 Chương trình lập pháp năm 2026,2
1050/2015/UBTVQH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--91880,"Nghị quyết số 1050/2015/UBTVQH13 Về chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Viện nghiên cứu lập pháp",2
106/2015/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--92478,Nghị định số 106/2015/NĐ-CP Về quản lý người đại diện phần vốn nhà nước giữ các chức danh quản lý tại doanh nghiệp mà Nhà nước nắm giữ trên 50% vốn điều lệ,4
106/2024/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--170114,Nghị định số 106/2024/NĐ-CP Quy định chính sách hỗ trợ nâng cao hiệu quả chăn nuôi,4
106/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--185952,Luật Thi hành án dân sự số 106/2025/QH15,39
106/2025/UBTVQH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--186783,"NGHỊ QUYẾT SỐ 106/2025/UBTVQH15 QUY ĐỊNH SỐ LƯỢNG PHÓ CHỦ TỊCH HỘI ĐỒNG NHÂN DÂN, PHÓ TRƯỞNG BAN CỦA HỘI ĐỒNG NHÂN DÂN CẤP TỈNH, CẤP XÃ VÀ VIỆC BỐ TRÍ ĐẠI BIỂU HỘI ĐỒNG NHÂN DÂN CẤP TỈNH, CẤP XÃ HOẠT ĐỘNG CHUYÊN TRÁCH",1
106/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--a3299d30-8cc7-11f1-8572-a1d8d2cb9a67,"Nghị định số 106/2026/NĐ-CP Quy định về đầu tư xây dựng, quản lý khai thác cảng cạn",5
106/2026/TT-BTC,https://vbpl.vn/van-ban/chi-tiet/thong-tu-so-106-2026-tt-btc-ve-dang-ky-hoat-dong-cua-ngan-hang-chinh-sach-xa-hoi--82195990-8732-11f1-a72a-13cce3ddb121,Thông tư số 106/2026/TT-BTC Về đăng ký hoạt động của Ngân hàng Chính sách xã hội,2
107/2016/QH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--101897,"Luật Thuế xuất khẩu, thuế nhập khẩu số 107/2016/QH13",3
107/2018/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--130982,Nghị định số 107/2018/NĐ-CP quy định về kinh doanh xuất khẩu gạo,4
107/2022/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--159008,Nghị định số 107/2022/NĐ-CP Về thí điểm chuyển nhượng kết quả giảm phát thải và quản lý tài chính thỏa thuận chi trả giảm phát thải khí nhà kính vùng Bắc Trung Bộ,5
107/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--187040,"LUẬT SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA LUẬT LÝ LỊCH TƯ PHÁP SỐ 107/2025/QH15",4
107/2025/UBTVQH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--183680,"Nghị quyết số 107/2025/UBTVQH15 Hướng dẫn việc xác định dự kiến cơ cấu, thành phần và phân bổ số lượng người được giới thiệu ứng cử đại biểu Hội đồng nhân dân các cấp nhiệm kỳ 2026 - 2031",1
108/2003/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--21148,"Nghị định số 108/2003/NĐ-CP Về việc điều chỉnh địa giới hành chính mở rộng thị xã, thành lập phường và điều chỉnh địa giới hành chính các phường, thuộc thị xã Hưng Yên, tỉnh Hưng Yên",1
108/2016/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--113068,"Nghị định số 108/2016/NĐ-CP Quy định chi tiết điều kiện kinh doanh sản phẩm, dịch vụ an toàn thông tin mạng",1
108/2016/QH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--101899,Luật Điều ước quốc tế số 108/2016/QH13,8
108/2017/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--124962,Nghị định số 108/2017/NĐ-CP Về quản lý phân bón,14
108/2021/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--153700,"Nghị định số 108/2021/NĐ-CP Điều chỉnh lương hưu, trợ cấp bảo hiểm xã hội và trợ cấp hằng tháng",1
108/2024/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--172735,"Nghị định số 108/2024/NĐ-CP Quy định về việc quản lý, sử dụng và khai thác nhà, đất là tài sản công không sử dụng vào mục đích để ở giao cho tổ chức có chức năng quản lý kinh doanh nhà địa phương quản lý, khai thác",9
108/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--187043,Luật Quản lý thuế số 108/2025/QH15,23
108/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--545f56c0-531c-11f1-89df-d1a7d4c77c2b,"Nghị định 108/2026/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 140/2021/NĐ-CP ngày 31 tháng 12 năm 2021 của Chính phủ quy định chế độ áp dụng biện pháp xử lý hành chính đưa vào trường giáo dưỡng và cơ sở giáo dục bắt buộc",4
108/2026/TT-BTC,https://vbpl.vn/van-ban/chi-tiet/thong-tu-so-108-2026-tt-btc-huong-dan-ke-toan-co-phan-hoa-doanh-nghiep-do-nha-nuoc-nam-giu-100-von-dieu-le--50f825e0-8a51-11f1-aebb-f18de41a872a,Thông tư số 108/2026/TT-BTC Hướng dẫn kế toán cổ phần hóa doanh nghiệp do Nhà nước nắm giữ 100% vốn điều lệ,1
109/2003/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--20511,Nghị định số 109/2003/NĐ-CP Về bảo tồn và phát triển bền vững các vùng đất ngập nước,2
109/2018/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--132218,Nghị định số 109/2018/NĐ-CP Nông nghiệp hữu cơ,2
109/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--177754,"Nghị định số 109/2025/NĐ-CP Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Thanh tra Chính phủ",3
109/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--187045,Luật Thuế thu nhập cá nhân số 109/2025/QH15,3
109/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--0ae72df0-4247-11f1-9aef-8b444472143a,"Nghị định 109/2026/NĐ-CP Quy định xử phạt vi phạm hành chính trong lĩnh vực bổ trợ tư pháp; hành chính tư pháp; hôn nhân và gia đình; thi hành án dân sự; phục hồi, phá sản doanh nghiệp, hợp tác xã",88
1093/2015/UBTVQH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--149170,"Nghị quyết số 1093/2015/UBTVQH13 Về nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ban thư ký.",1
11/1998/QH10,https://vbpl.vn/van-ban/chi-tiet/van-ban--7342,Luật Giáo dục số 11/1998/QH10,4
11/1999/PL-UBTVQH10,https://vbpl.vn/van-ban/chi-tiet/van-ban--6771,Pháp lệnh số 11/1999/PL-UBTVQH10 Du lịch,1
11/2003/QH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--20068,Luật Tổ chức Hội đồng nhân dân và Uỷ ban nhân dân số 11/2003/QH11,4
11/2008/QH12,https://vbpl.vn/van-ban/chi-tiet/van-ban--12808,Luật Hoạt động chữ thập đỏ số 11/2008/QH12,1
11/2010/UBTVQH12,https://vbpl.vn/van-ban/chi-tiet/van-ban--37087,Pháp lệnh số 11/2010/UBTVQH12 Thủ tục bắt giữ tàu bay,9
11/2014/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--33547,Nghị định số 11/2014/NĐ-CP Về hoạt động thông tin khoa học và công nghệ,8
11/2016/UBTVQH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--101902,Pháp lệnh số 11/2016/UBTVQH13 Quản lý thị trường,7
11/2016/UBTVQH13.,https://vbpl.vn/van-ban/chi-tiet/van-ban--181765,Pháp lệnh số 11/2016/UBTVQH13. Quản lý thị trường,7
11/2017/QH14,https://vbpl.vn/van-ban/chi-tiet/van-ban--122827,Luật Trợ giúp pháp lý số 11/2017/QH14,8
11/2022/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--170446,Luật Thanh tra số 11/2022/QH15,17
11/2023/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--160216,Nghị định số 11/2023/NĐ-CP về thành lập và Quy chế hoạt động của Quỹ hỗ trợ phát triển nghề cá Khánh Hòa,1
11/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--176975,Nghị định số 11/2025/NĐ-CP Quy định chi tiết một số điều của Luật Địa chất và khoáng sản về khai thác khoáng sản nhóm IV,12
11/2026/TT-BNG,https://vbpl.vn/van-ban/chi-tiet/thong-tu-so-11-2026-tt-bng-huong-dan-viec-su-dung-bieu-tuong-quoc-gia-va-nghi-thuc-nha-nuoc-trong-to-chuc-mot-so-hoat-dong-doi-ngoai-tai-co-quan-dai-dien-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-o-nuoc-ngoai--822c65b0-8afe-11f1-87f2-e3032133bf3e,Thông tư số 11/2026/TT-BNG HƯỚNG DẪN VIỆC SỬ DỤNG BIỂU TƯỢNG QUỐC GIA VÀ NGHI THỨC NHÀ NƯỚC TRONG TỔ CHỨC MỘT SỐ HOẠT ĐỘNG ĐỐI NGOẠI TẠI CƠ QUAN ĐẠI DIỆN NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Ở NƯỚC NGOÀI,1
110/2011/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--27044,"Nghị định số 110/2011/NĐ-CP Về quản lý hoạt động thuê, mua tàu bay, động cơ, phụ tùng vật tư và dịch vụ bảo dưỡng, sửa chữa tàu bay, động cơ, phụ tùng vật tư tàu bay",4
110/2018/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--131271,Nghị định số 110/2018/NĐ-CP Quy định về quản lý và tổ chức lễ hội,3
110/2024/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--173650,Nghị định số 110/2024/NĐ-CP Về công tác xã hội,4
110/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--177816,"Nghị định số 110/2025/NĐ-CP Quy định Cơ sở dữ liệu về phòng, chống bạo lực gia đình",4
110/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--3196ba50-63b8-11f1-8cec-c1d58a3045ec,"Luật TIẾT KIỆM, CHỐNG LÃNG PHÍ số 110/2025/QH15",8
111/2014/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--37831,Nghị định số 111/2014/NĐ-CP Quy định niên hạn sử dụng của phương tiện thủy nội địa và niên hạn sử dụng của phương tiện thủy được phép nhập khẩu,2
111/2016/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--113067,"Nghị định số 111/2016/NĐ-CP Quy định điều kiện kinh doanh dịch vụ đóng mới, hoán cải, sửa chữa tàu biển",1
111/2018/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--131607,"Nghị định số 111/2018/NĐ-CP quy định về ngày thành lập, ngày truyền thống, ngày hưởng ứng của các bộ, ngành, địa phương.",2
111/2021/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--160297,"Nghị định số 111/2021/NĐ-CP Sửa đổi, bổ sung một số điều Nghị định số 43/2017/NĐ-CP ngày 14 tháng 4 năm 2017 của Chính phủ về nhãn hàng hóa",1
111/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--177817,"Nghị định số 111/2025/NĐ-CP sửa đổi, bổ sung một số điều của Nghị định số 60/2021/NĐ-CP ngày 21 tháng 6 năm 2021 của Chính phủ quy định cơ chế tự chủ tài chính của đơn vị sự nghiệp công lập",1
111/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--186600,Luật Bảo hiểm tiền gửi số 111/2025/QH15,2
112/2007/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--13949,"Nghị định số 112/2007/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật thể dục, thể thao",2
112/2011/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--27046,"Nghị định số 112/2011/NĐ-CP Về công chức xã. phường, thị trấn",8
112/2017/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--127367,"Nghị định số 112/2017/NĐ-CP Quy định về chế độ, chính sách đối với thanh niên xung phong cơ sở ở miền Nam tham gia kháng chiến giai đoạn 1965 - 1975",3
112/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--0d02e820-58e7-11f1-97ef-cda804c15594,Luật QUY HOẠCH số 112/2025/QH15,30
112/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--187749,Nghị định số 112/2026/NĐ-CP Về trao đổi quốc tế kết quả giảm nhẹ phát thải khí nhà kính và tín chỉ các-bon,2
113/2007/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--13948,Nghị định số 113/2007/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Đê điều,2
113/2013/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--32478,Nghị định số 113/2013/NĐ-CP Về hoạt động mỹ thuật,6
113/2015/ NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--178761,"Nghị định số 113/2015/ NĐ-CP Quy định phụ cấp đặc thù, phụ cấp ưu đãi, phụ cấp trách nhiệm công việc và phụ cấp nặng nhọc, độc hại, nguy hiểm đối với nhà giáo trong các cơ sở giáo dục nghề nghiệp công lập.",2
113/2015/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--92755,"Nghị định số 113/2015/NĐ-CP Quy định phụ cấp đặc thù, phụ cấp ưu đãi, phụ cấp trách nhiệm công việc và phụ cấp nặng nhọc, độc hại, nguy hiểm đối với nhà giáo trong các cơ sở giáo dục nghề nghiệp công lập",2
113/2022/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--158714,Nghị định số 113/2022/NĐ-CP Biểu thuế nhập khẩu ưu đãi đặc biệt của Việt Nam để thực hiện Hiệp định thương mại tự do giữa một bên là nước Cộng hòa xã hội chủ nghĩa Việt Nam và bên kia là Liên minh Kinh tế Á - Âu và các quốc gia thành viên giai đoạn 2022 - 2027,1
113/2024/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--170035,Nghị định số 113/2024/NĐ-CP Quy định chi tiết một số điều của Luật Hợp tác xã,10
113/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--178296,Nghị định số 113/2025/NĐ-CP Quy định chi tiết một số điều của Luật Lưu trữ,14
113/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--6fa2fd20-597e-11f1-add2-7717d93a2118,Luật DÂN SỐ số 113/2025/QH15,6
1132/NQ-UBTVQH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--137848,"Nghị quyết số 1132/NQ-UBTVQH13 Hướng dẫn việc xác định dự kiến cơ cấu, thành phần và phân bổ số lượng người được giới thiệu ứng cử đại biểu Hội đồng nhân dân các cấp nhiệm kỳ 2016 - 2021",1
1132/UBTVQH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--181879,"Nghị quyết số 1132/UBTVQH13 Hướng dẫn xác định dự kiến cơ cấu, thành phần, phân bổ số lượng người được giới thiệu ứng cử đại biểu Hội đồng nhân dân các cấp nhiệm kỳ 2016-2021",1
1134/2016/UBTVQH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--137807,"Nghị quyết số 1134/2016/UBTVQH13 Quy định chi tiết, hướng dẫn về việc tổ chức hội nghị cử tri; việc giới thiệu người ứng cử đại biểu Hội đồng nhân dân cấp xã ở thôn, tổ dân phố; việc hiệp thương, giới thiệu người ứng cử đại biểu Quốc hội, đại biểu Hội đồng nhân dân trong bầu cử bổ sung.",5
114/2005/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--17614,"Nghị định số 114/2005/NĐ-CP Về việc thành lập thị xã La Gi, tỉnh Bình Thuận",1
114/2008/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--24612,"Nghị định số 114/2008/NĐ-CP Hướng dẫn chi tiết thi hành một số điều của Luật Phá sản đối với doanh nghiệp hoạt động kinh doanh trong lĩnh vực bảo hiểm, chứng khoán và tài chính khác",5
